Id_Investment,y,x,Year,Country,Investor,Investor_2,Vector,Path,Area_EN,Area_ES,Detail_EN,Detail_ES,Investment,Location,Project_Type,Greenfield,Acquisition,Joint_Venture,Construction,Origin of seller,Stake,Research,Caso1,Link1,Caso2,Link2,Caso3,Link3,source 1 ,source 2,source 3,source 4,,,,,,,
028100,4.59947994824521, -74.0828022555646,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.6031231501156, -74.0802283532029,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.60773044858619, -74.0769148602763,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.60876145995198, -74.076189312813,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.61491106213817, -74.0730584266565,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.62023074764046, -74.0702705307994,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.62169988379058, -74.0696623097738,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.62776518629751, -74.0685236319334,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.63588745808236, -74.0670687317903,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.64443397033865, -74.0655774499192,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.65255941571125, -74.064066820992,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.6528778981624, -74.0639720293944,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.65370673811214, -74.0636544915485,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.65566809433203, -74.0626172289124,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.65609813743328, -74.0624597942558,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.66290758865934, -74.0612802709661,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.66537264568322, -74.060657023097,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.66617292576087, -74.0606090504114,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.66676022036896, -74.060583691662,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
028100,4.66735569402748, -74.0604372286436,2020,Colombia,China Harbour Engineering Company Limited,XI’AN Rail Transportation Group Company Limited,0,1,infrastructure,infraestructura,Bogotá Metro Line 1 (w/ Canadian Bombardier),Bogotá Metro Linea 1 (con Canadian Bombardier),4500,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://dialogue.earth/en/business/31002-chinese-companies-win-bid-to-build-bogota-metro/,https://www.metrodebogota.gov.co/metro-linea-1-sas,https://www.railjournal.com/regions/central-south-america/chinese-consortium-selected-for-bogota-metro-contract/,,,,,,,,
029100,4.7692100070376,-74.1772010582834,2016,Colombia,Lanzhou Haimo Technologies ,,1,0,energy,energía,stake in Colombia's Oilfield Services & Supplies S.A.A,participacion en Colombia's Oilfield Services & Supplies S.A.A,747,Cundinamarca,Acquisition,0,1,0,,,28,,,,,,,,https://www.reuters.com/article/markets/us/lanzhou-haimo-technologies-unit-to-buy-stake-in-colombias-oil-field-services-idUSL4N19U31G/,Dealogic,,,,,,,,,
030100,4.6961805339453,-74.0500138563401,2018,Colombia,China Minsheng Investment Corp,,1,0,finance,finanzas,acquisition of Old Mutual International,Adquisición de Old Mutual International,300,"Bogotá, Distrito Capital",Acquisition,0,1,0,,,,,,,,,,,https://lexlatin.com/noticias/actualizacion-cmig-international-adquiere-operaciones-de-old-mutual-en-colombia-mexico-y,https://www.eltiempo.com/economia/empresas/quien-es-la-empresa-china-cmig-international-que-llega-con-old-mutual-195128,https://in.marketscreener.com/quote/stock/OLD-MUTUAL-LIMITED-103499128/news/China-Minsheng-Investment-Group-Corp-Ltd-agreed-to-acquire-Old-Mutual-Colombia-and-Old-Mutual-Mex-34785678/,https://ppulegal.com/ppu-legal/cmig-international-adquiere-operaciones-de-old-mutual-en-colombia-mexico-y-uruguay/,,,,,,,
031100,4.4591256184613,-75.8296888747515,2018,Colombia,China Tianying,,1,0,services,servicios,acquisition of Urbaser,Adquisición de Urbaser,1800,Quindío,Joint Venture,0,0,1,,Spain,100,,,,,,,,dealogic,https://www.yicaiglobal.com/news/china-tianying-to-sell-main-asset-spanish-urbaser-to-us-equity-fund-for-usd18-billion,,,,,,,,,
031100,8.7080489377984,-75.8385866720772,2018,Colombia,China Tianying,,1,0,services,servicios,acquisition of Urbaser,Adquisición de Urbaser,1800,Córdoba,Joint Venture,0,0,1,,Spain,100,,,,,,,,dealogic,https://www.yicaiglobal.com/news/china-tianying-to-sell-main-asset-spanish-urbaser-to-us-equity-fund-for-usd18-billion,,,,,,,,,
031100,5.5796097103662,-73.3206345479622,2018,Colombia,China Tianying,,1,0,services,servicios,acquisition of Urbaser,Adquisición de Urbaser,1800,Boyacá,Joint Venture,0,0,1,,Spain,100,,,,,,,,dealogic,https://www.yicaiglobal.com/news/china-tianying-to-sell-main-asset-spanish-urbaser-to-us-equity-fund-for-usd18-billion,,,,,,,,,
031100,2.5088164235164,-76.7502261956308,2018,Colombia,China Tianying,,1,0,services,servicios,Acquisition of Urbaser,Adquisición de Urbaser,1800,Cauca,Joint Venture,0,0,1,,Spain,100,,,,,,,,dealogic,https://www.yicaiglobal.com/news/china-tianying-to-sell-main-asset-spanish-urbaser-to-us-equity-fund-for-usd18-billion,,,,,,,,,
032100,7.6654383021899,-75.7945269419513,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7634552870340,-75.7087813442554,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7141900765717,-75.7498068609365,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7076273010266,-75.7031914975029,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.6811016406327,-75.7324364110058,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7125046396024,-75.7542042863576,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.6512903868307,-75.7216399164310,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.6881387538780,-75.7194089943655,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.6840076616545,-75.7194327372398,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7741707868800,-75.7450484363296,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7715779694914,-75.7587169510089,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7396222095180,-75.7420690764034,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7318490954132,-75.7057540684739,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.6938976540576,-75.7044843889012,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7337285829416,-75.7231296056138,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7410575950457,-75.7464509643956,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7199033160483,-75.7220068674903,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7841096485320,-75.7120943405416,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7653891312336,-75.7270341254156,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
032100,7.7801233306596,-75.6922940477715,2023,Colombia,JCHX Mining Management Co,,1,0,mining,minería,"Alacran project, acquisition of 50% stake in CMH Colombia S.A.S. from Cordoba Minerals Corp","Proyecto Alacran, adquisicion 50% stake in CMH Colombia S.A.S. de Cordoba Minerals Corp",180,Córdoba,Joint Venture,0,0,1,,,50,,,,,,,,https://www.marketscreener.com/quote/stock/JCHX-MINING-MANAGEMENT-CO-23682505/news/JCHX-Mining-Management-Co-Ltd-completed-the-acquisition-of-50-stake-in-CMH-Colombia-S-A-S-from-43787097/,Dealogic,https://www.jchxmc.com/?list_162/4889.html,,,,,,,,
